4347 Id2(solute)	Id1(solvent)	T (K)	γ2͚ Exp	Solute	Solvent
64175	540841	319.7	27.5	Ethanol	2,2,4-Trimethylpentane
64175	540841	332.2	20.8	Ethanol	2,2,4-Trimethylpentane
64175	540841	332.2	20.7	Ethanol	2,2,4-Trimethylpentane
64175	540841	333.2	18.11	Ethanol	2,2,4-Trimethylpentane
64175	540841	350.7	12.8	Ethanol	2,2,4-Trimethylpentane
64175	540841	351	13.2	Ethanol	2,2,4-Trimethylpentane
67561	540841	293.2	78	Methanol	2,2,4-Trimethylpentane
67641	540841	293.2	7.15	Acetone	2,2,4-Trimethylpentane
67663	540841	293.2	1.51	Chloroform	2,2,4-Trimethylpentane
71238	540841	328.4	14.55	n-propanol	2,2,4-Trimethylpentane
71238	540841	348.5	11.63	n-propanol	2,2,4-Trimethylpentane
71432	540841	313.2	1.57	Benzene	2,2,4-Trimethylpentane
74964	540841	293.2	1.63	Bromoethane	2,2,4-Trimethylpentane
75036	540841	293.2	1.87	iodoethane	2,2,4-Trimethylpentane
75058	540841	293.2	54.57	Acetonitrile	2,2,4-Trimethylpentane
75058	540841	293.2	31.5	Acetonitrile	2,2,4-Trimethylpentane
75058	540841	313.2	33.28	Acetonitrile	2,2,4-Trimethylpentane
75092	540841	293.2	2.13	Dichloromethane	2,2,4-Trimethylpentane
75150	540841	293.2	1.33	Carbon Disulfide	2,2,4-Trimethylpentane
75525	540841	293.2	38.5	Nitromethane	2,2,4-Trimethylpentane
75525	540841	298.2	32.55	Nitromethane	2,2,4-Trimethylpentane
79243	540841	293.2	18.9	Nitroethane	2,2,4-Trimethylpentane
106423	540841	313.2	1.48	P-Xylene	2,2,4-Trimethylpentane
107120	540841	293.2	20	propanenitrile	2,2,4-Trimethylpentane
107835	540841	298.2	1.01	2-Methylpentane	2,2,4-Trimethylpentane
108087	540841	298.2	1.05	2,4-Dimethylpentane	2,2,4-Trimethylpentane
108883	540841	298.2	1.57	Toluene	2,2,4-Trimethylpentane
108883	540841	313.2	1.52	Toluene	2,2,4-Trimethylpentane
109660	540841	293.2	0.98	pentane	2,2,4-Trimethylpentane
109660	540841	298.2	0.93	pentane	2,2,4-Trimethylpentane
109671	540841	293.2	0.99	1-Pentene	2,2,4-Trimethylpentane
109999	540841	293.2	1.36	Tetrahydrofuran	2,2,4-Trimethylpentane
110543	540841	298.2	1.02	hexane	2,2,4-Trimethylpentane
110861	540841	293.2	5.91	Pyridine	2,2,4-Trimethylpentane
110861	540841	298.2	5.62	Pyridine	2,2,4-Trimethylpentane
110861	540841	303.2	5.43	Pyridine	2,2,4-Trimethylpentane
110861	540841	308.2	5.19	Pyridine	2,2,4-Trimethylpentane
110861	540841	313.2	4.95	Pyridine	2,2,4-Trimethylpentane
111659	540841	298.2	1.02	octane	2,2,4-Trimethylpentane
111659	540841	298.2	1.11	octane	2,2,4-Trimethylpentane
111842	540841	298.2	1.16	nonane	2,2,4-Trimethylpentane
123911	540841	298.2	3.55	dioxane	2,2,4-Trimethylpentane
141786	540841	293.2	3.12	Ethyl Acetate	2,2,4-Trimethylpentane
142825	540841	298.2	1.07	heptane	2,2,4-Trimethylpentane
565753	540841	298.2	1.08	2,3,4-Trimethylpentane	2,2,4-Trimethylpentane
592132	540841	298.2	1.06	2,5-Dimethylhexane	2,2,4-Trimethylpentane
1678917	540841	298.2	1.2	Ethylcyclohexane	2,2,4-Trimethylpentane
60297	544138	303.2	6.32	Diethyl Ether	Glutaronitrile
60297	544138	313.2	6.24	Diethyl Ether	Glutaronitrile
60297	544138	323.2	6.18	Diethyl Ether	Glutaronitrile
60297	544138	333.2	6.09	Diethyl Ether	Glutaronitrile
64175	544138	303.2	4.12	Ethanol	Glutaronitrile
64175	544138	313.2	3.72	Ethanol	Glutaronitrile
64175	544138	323.2	3.4	Ethanol	Glutaronitrile
64175	544138	333.2	3.12	Ethanol	Glutaronitrile
67561	544138	303.2	2.85	Methanol	Glutaronitrile
67561	544138	313.2	2.63	Methanol	Glutaronitrile
67561	544138	323.2	2.45	Methanol	Glutaronitrile
67561	544138	333.2	2.27	Methanol	Glutaronitrile
67630	544138	303.2	5.26	i-propanol	Glutaronitrile
67630	544138	313.2	4.68	i-propanol	Glutaronitrile
67630	544138	323.2	4.26	i-propanol	Glutaronitrile
67630	544138	333.2	3.85	i-propanol	Glutaronitrile
67641	544138	303.2	1.25	Acetone	Glutaronitrile
67641	544138	313.2	1.25	Acetone	Glutaronitrile
67641	544138	323.2	1.26	Acetone	Glutaronitrile
67641	544138	333.2	1.26	Acetone	Glutaronitrile
67663	544138	303.2	1.59	Chloroform	Glutaronitrile
67663	544138	313.2	1.63	Chloroform	Glutaronitrile
67663	544138	323.2	1.69	Chloroform	Glutaronitrile
67663	544138	333.2	1.73	Chloroform	Glutaronitrile
71238	544138	303.2	5.46	n-propanol	Glutaronitrile
71238	544138	313.2	4.8	n-propanol	Glutaronitrile
71238	544138	323.2	4.31	n-propanol	Glutaronitrile
71238	544138	333.2	3.9	n-propanol	Glutaronitrile
71432	544138	303.2	3.51	Benzene	Glutaronitrile
71432	544138	313.2	3.42	Benzene	Glutaronitrile
71432	544138	323.2	3.37	Benzene	Glutaronitrile
71432	544138	333.2	3.3	Benzene	Glutaronitrile
75070	544138	303.2	1.14	Acetaldehyde	Glutaronitrile
75070	544138	313.2	1.14	Acetaldehyde	Glutaronitrile
75070	544138	323.2	1.15	Acetaldehyde	Glutaronitrile
75070	544138	333.2	1.15	Acetaldehyde	Glutaronitrile
75092	544138	303.2	1.2	Dichloromethane	Glutaronitrile
75092	544138	313.2	1.22	Dichloromethane	Glutaronitrile
75092	544138	323.2	1.25	Dichloromethane	Glutaronitrile
75092	544138	333.2	1.27	Dichloromethane	Glutaronitrile
107879	544138	303.2	2.5	2-Pentanone	Glutaronitrile
107879	544138	313.2	2.47	2-Pentanone	Glutaronitrile
107879	544138	323.2	2.45	2-Pentanone	Glutaronitrile
107879	544138	333.2	2.41	2-Pentanone	Glutaronitrile
108203	544138	303.2	15.8	Diisopropyl Ether	Glutaronitrile
108203	544138	313.2	15.4	Diisopropyl Ether	Glutaronitrile
108203	544138	323.2	15	Diisopropyl Ether	Glutaronitrile
108203	544138	333.2	14.6	Diisopropyl Ether	Glutaronitrile
108883	544138	303.2	5.21	Toluene	Glutaronitrile
108883	544138	313.2	5.05	Toluene	Glutaronitrile
108883	544138	323.2	4.95	Toluene	Glutaronitrile
108883	544138	333.2	4.81	Toluene	Glutaronitrile
109999	544138	303.2	2.09	Tetrahydrofuran	Glutaronitrile
109999	544138	313.2	2.09	Tetrahydrofuran	Glutaronitrile
109999	544138	323.2	2.09	Tetrahydrofuran	Glutaronitrile
109999	544138	333.2	2.08	Tetrahydrofuran	Glutaronitrile
111660	544138	303.2	65.8	1-Octene	Glutaronitrile
111660	544138	313.2	59	1-Octene	Glutaronitrile
111660	544138	323.2	53.8	1-Octene	Glutaronitrile
111660	544138	333.2	48.9	1-Octene	Glutaronitrile
1634044	544138	303.2	6.69	methyl t-butyl ether	Glutaronitrile
1634044	544138	313.2	6.62	methyl t-butyl ether	Glutaronitrile
1634044	544138	323.2	6.59	methyl t-butyl ether	Glutaronitrile
1634044	544138	333.2	6.51	methyl t-butyl ether	Glutaronitrile
56235	544763	298.2	0.83	Carbon Tetrachloride	hexadecane
60297	544763	298.2	1.08	Diethyl Ether	hexadecane
64175	544763	293.2	50.4	Ethanol	hexadecane
64175	544763	298.2	40.4	Ethanol	hexadecane
64175	544763	298.2	34.75	Ethanol	hexadecane
67561	544763	293.2	69.9	Methanol	hexadecane
67561	544763	298.2	52.91	Methanol	hexadecane
67630	544763	298.2	26.52	i-propanol	hexadecane
67641	544763	298.2	5.48	Acetone	hexadecane
67641	544763	333.2	3.69	Acetone	hexadecane
67663	544763	298.2	1.06	Chloroform	hexadecane
71238	544763	293.2	37.7	n-propanol	hexadecane
71238	544763	298.2	31.55	n-propanol	hexadecane
71363	544763	293.2	34.5	1-Butanol	hexadecane
71363	544763	298.2	27.74	1-Butanol	hexadecane
71410	544763	298.2	27.1	1-Pentanol	hexadecane
71432	544763	293.2	1.09	Benzene	hexadecane
71432	544763	298.2	1.06	Benzene	hexadecane
71432	544763	298.2	1.06	Benzene	hexadecane
71432	544763	303.2	1.04	Benzene	hexadecane
71432	544763	313.2	1	Benzene	hexadecane
71432	544763	323.2	0.98	Benzene	hexadecane
71432	544763	333.2	0.89	Benzene	hexadecane
71432	544763	333.2	0.96	Benzene	hexadecane
71432	544763	393.2	0.8	Benzene	hexadecane
71432	544763	453.2	0.74	Benzene	hexadecane
71556	544763	298.2	1.04	1,1,1-Trichloroethane	hexadecane
75058	544763	298.2	24.3	Acetonitrile	hexadecane
75092	544763	298.2	1.41	Dichloromethane	hexadecane
75525	544763	298.2	26.94	Nitromethane	hexadecane
75525	544763	298.2	22.91	Nitromethane	hexadecane
75650	544763	298.2	15.98	t-butanol	hexadecane
78831	544763	298.2	27	i-butanol	hexadecane
78831	544763	298.2	27	i-butanol	hexadecane
78831	544763	303.2	18.19	i-butanol	hexadecane
78831	544763	308.2	17.78	i-butanol	hexadecane
78831	544763	313.2	15.33	i-butanol	hexadecane
78831	544763	318.2	13.36	i-butanol	hexadecane
78831	544763	323.2	11.7	i-butanol	hexadecane
78831	544763	328.2	10.4	i-butanol	hexadecane
79209	544763	298.2	3.36	Methyl Acetate	hexadecane
79243	544763	298.2	14.44	Nitroethane	hexadecane
100414	544763	393.2	0.85	Ethylbenzene	hexadecane
100414	544763	453.2	0.8	Ethylbenzene	hexadecane
100470	544763	298.2	16.95	Benzonitrile	hexadecane
106423	544763	453.2	0.83	P-Xylene	hexadecane
107062	544763	298.2	2.03	1,2-Dichloroethane	hexadecane
107062	544763	298.2	2.34	1,2-Dichloroethane	hexadecane
107120	544763	298.2	15.58	propanenitrile	hexadecane
107313	544763	298.2	4.23	Methyl Formate	hexadecane
107835	544763	298.2	0.89	2-Methylpentane	hexadecane
107835	544763	298.2	0.91	2-Methylpentane	hexadecane
107879	544763	298.2	3.45	2-Pentanone	hexadecane
108032	544763	298.2	10.31	1-Nitropropane	hexadecane
108087	544763	298.2	0.98	2,4-Dimethylpentane	hexadecane
108087	544763	298.2	0.99	2,4-Dimethylpentane	hexadecane
108203	544763	298.2	1.17	Diisopropyl Ether	hexadecane
108883	544763	298.2	0.96	Toluene	hexadecane
108883	544763	298.2	1	Toluene	hexadecane
108883	544763	333.2	0.9	Toluene	hexadecane
108883	544763	393.2	0.81	Toluene	hexadecane
108883	544763	453.2	0.76	Toluene	hexadecane
109604	544763	298.2	2.6	Propyl Acetate	hexadecane
109660	544763	298.2	0.84	pentane	hexadecane
109660	544763	298.2	0.87	pentane	hexadecane
109693	544763	298.2	1.18	1-Chlorobutane	hexadecane
109740	544763	298.2	11.63	butanenitrile	hexadecane
109999	544763	298.2	1.2	Tetrahydrofuran	hexadecane
110430	544763	298.2	3.14	2-Heptanone	hexadecane
110543	544763	293.2	0.91	hexane	hexadecane
110543	544763	293.2	0.9	hexane	hexadecane
110543	544763	298.2	0.9	hexane	hexadecane
110543	544763	298.2	0.9	hexane	hexadecane
110543	544763	298.2	0.9	hexane	hexadecane
110543	544763	298.2	0.9	hexane	hexadecane
110543	544763	303.2	0.9	hexane	hexadecane
110543	544763	308.2	0.9	hexane	hexadecane
110543	544763	313.2	0.9	hexane	hexadecane
110543	544763	323.2	0.9	hexane	hexadecane
110543	544763	333.2	0.91	hexane	hexadecane
110543	544763	333.2	0.9	hexane	hexadecane
110543	544763	393.2	0.88	hexane	hexadecane
110543	544763	453.2	0.86	hexane	hexadecane
110861	544763	298.2	3.39	Pyridine	hexadecane
111659	544763	298.2	0.98	octane	hexadecane
111659	544763	298.2	0.96	octane	hexadecane
111659	544763	298.2	0.92	octane	hexadecane
111659	544763	453.2	0.89	octane	hexadecane
111842	544763	298.2	1.02	nonane	hexadecane
111842	544763	298.2	0.99	nonane	hexadecane
123728	544763	298.2	2.6	Butanal	Hexadecane
123864	544763	298.2	2.22	Butyl Acetate	hexadecane
123911	544763	298.2	2.42	dioxane	hexadecane
123911	544763	298.2	2.78	dioxane	hexadecane
124185	544763	298.2	1.09	decane	hexadecane
127195	544763	298.2	26.08	N,N-Dimethylacetamide	hexadecane
141786	544763	298.2	2.9	Ethyl Acetate	hexadecane
142825	544763	293.2	0.92	heptane	hexadecane
142825	544763	298.2	0.92	heptane	hexadecane
142825	544763	298.2	0.92	heptane	hexadecane
142825	544763	298.2	0.92	heptane	hexadecane
142825	544763	303.2	0.92	heptane	hexadecane
142825	544763	313.2	0.92	heptane	hexadecane
142825	544763	323.2	0.92	heptane	hexadecane
142825	544763	333.2	0.92	heptane	hexadecane
142825	544763	393.2	0.88	heptane	hexadecane
142825	544763	453.2	0.87	heptane	hexadecane
287923	544763	293.1	0.77	Cyclopentane	hexadecane
287923	544763	298.1	0.75	Cyclopentane	hexadecane
287923	544763	303.1	0.75	Cyclopentane	hexadecane
565753	544763	298.2	0.92	2,3,4-Trimethylpentane	hexadecane
565753	544763	298.2	0.94	2,3,4-Trimethylpentane	hexadecane
592132	544763	298.2	1.02	2,5-Dimethylhexane	hexadecane
592132	544763	298.2	1.02	2,5-Dimethylhexane	hexadecane
1634044	544763	298.2	1.2	methyl t-butyl ether	hexadecane
1634044	544763	298.2	1.1	methyl t-butyl ether	hexadecane
1678917	544763	298.2	0.85	Ethylcyclohexane	hexadecane
1678917	544763	298.2	0.84	Ethylcyclohexane	hexadecane
107835	592416	298.2	1.07	2-Methylpentane	1-Hexene
108087	592416	298.2	1.22	2,4-Dimethylpentane	1-Hexene
109660	592416	298.2	1.03	pentane	1-Hexene
110543	592416	298.2	1.1	hexane	1-Hexene
111659	592416	298.2	1.18	octane	1-Hexene
111842	592416	298.2	1.15	nonane	1-Hexene
123728	592416	298.2	2.76	Butanal	1-Hexene
123728	592416	318.2	2.36	Butanal	1-Hexene
123728	592416	336.2	2.21	Butanal	1-Hexene
142825	592416	298.2	1.14	heptane	1-Hexene
565753	592416	298.2	1.17	2,3,4-Trimethylpentane	1-Hexene
592132	592416	298.2	1.15	2,5-Dimethylhexane	1-Hexene
1678917	592416	298.2	1.28	Ethylcyclohexane	1-Hexene
64175	616386	313.2	4.36	Ethanol	Dimethyl Carbonate
67561	616386	313.2	4.03	Methanol	Dimethyl Carbonate
71238	616386	313.2	4.73	n-propanol	Dimethyl Carbonate
71432	616386	283.2	1.64	Benzene	Dimethyl Carbonate
71432	616386	293.2	1.6	Benzene	Dimethyl Carbonate
71432	616386	313.2	1.54	Benzene	Dimethyl Carbonate
71432	616386	323.2	1.5	Benzene	Dimethyl Carbonate
71432	616386	333.2	1.47	Benzene	Dimethyl Carbonate
71432	616386	343.2	1.44	Benzene	Dimethyl Carbonate
71432	616386	363.2	1.39	Benzene	Dimethyl Carbonate
71432	616386	373.2	1.36	Benzene	Dimethyl Carbonate
71556	616386	298.2	1.66	1,1,1-Trichloroethane	Dimethyl Carbonate
71556	616386	333.2	1.66	1,1,1-Trichloroethane	Dimethyl Carbonate
108883	616386	318.2	2.66	Toluene	Dimethyl Carbonate
142825	616386	283.2	15.59	heptane	Dimethyl Carbonate
142825	616386	293.2	12.71	heptane	Dimethyl Carbonate
142825	616386	313.2	9.11	heptane	Dimethyl Carbonate
142825	616386	323.2	7.91	heptane	Dimethyl Carbonate
142825	616386	333.2	6.96	heptane	Dimethyl Carbonate
142825	616386	343.2	6.18	heptane	Dimethyl Carbonate
142825	616386	363.2	5	heptane	Dimethyl Carbonate
142825	616386	373.2	4.54	heptane	Dimethyl Carbonate
1634044	616386	298.2	2.43	methyl t-butyl ether	Dimethyl Carbonate
60297	616455	303.2	7.47	Diethyl Ether	2-Pyrrolidone
60297	616455	313.2	7.23	Diethyl Ether	2-Pyrrolidone
60297	616455	323.2	7.02	Diethyl Ether	2-Pyrrolidone
60297	616455	333.2	6.85	Diethyl Ether	2-Pyrrolidone
64175	616455	303.2	1.06	Ethanol	2-Pyrrolidone
64175	616455	313.2	1.05	Ethanol	2-Pyrrolidone
64175	616455	323.2	1.04	Ethanol	2-Pyrrolidone
64175	616455	333.2	1.02	Ethanol	2-Pyrrolidone
67561	616455	323.2	0.76	Methanol	2-Pyrrolidone
67561	616455	333.2	0.77	Methanol	2-Pyrrolidone
67561	616455	303.2	0.74	Methanol	2-Pyrrolidone
67561	616455	313.2	0.75	Methanol	2-Pyrrolidone
67641	616455	303.2	2.3	Acetone	2-Pyrrolidone
67641	616455	313.2	2.27	Acetone	2-Pyrrolidone
67641	616455	323.2	2.23	Acetone	2-Pyrrolidone
67641	616455	333.2	2.2	Acetone	2-Pyrrolidone
67663	616455	303.2	0.53	Chloroform	2-Pyrrolidone
67663	616455	313.2	0.59	Chloroform	2-Pyrrolidone
67663	616455	323.2	0.65	Chloroform	2-Pyrrolidone
67663	616455	333.2	0.71	Chloroform	2-Pyrrolidone
71432	616455	303.2	2.81	Benzene	2-Pyrrolidone
71432	616455	313.2	2.83	Benzene	2-Pyrrolidone
71432	616455	323.2	2.84	Benzene	2-Pyrrolidone
71432	616455	333.2	2.85	Benzene	2-Pyrrolidone
75092	616455	303.2	0.82	Dichloromethane	2-Pyrrolidone
75092	616455	313.2	0.86	Dichloromethane	2-Pyrrolidone
75092	616455	323.2	0.91	Dichloromethane	2-Pyrrolidone
75092	616455	333.2	0.95	Dichloromethane	2-Pyrrolidone
96377	616455	303.2	24.93	Methylcyclopentane	2-Pyrrolidone
96377	616455	313.2	23.12	Methylcyclopentane	2-Pyrrolidone
96377	616455	323.2	21.53	Methylcyclopentane	2-Pyrrolidone
96377	616455	333.2	20.03	Methylcyclopentane	2-Pyrrolidone
100414	616455	303.2	5.64	Ethylbenzene	2-Pyrrolidone
100414	616455	313.2	5.6	Ethylbenzene	2-Pyrrolidone
100414	616455	323.2	5.56	Ethylbenzene	2-Pyrrolidone
100414	616455	333.2	5.52	Ethylbenzene	2-Pyrrolidone
106423	616455	303.2	6.07	P-Xylene	2-Pyrrolidone
106423	616455	313.2	6.01	P-Xylene	2-Pyrrolidone
106423	616455	323.2	5.93	P-Xylene	2-Pyrrolidone
106423	616455	333.2	5.87	P-Xylene	2-Pyrrolidone
107879	616455	303.2	3.57	2-Pentanone	2-Pyrrolidone
107879	616455	313.2	3.52	2-Pentanone	2-Pyrrolidone
107879	616455	323.2	3.47	2-Pentanone	2-Pyrrolidone
107879	616455	333.2	3.42	2-Pentanone	2-Pyrrolidone
108203	616455	303.2	14.41	Diisopropyl Ether	2-Pyrrolidone
108203	616455	313.2	13.91	Diisopropyl Ether	2-Pyrrolidone
108203	616455	323.2	13.32	Diisopropyl Ether	2-Pyrrolidone
108203	616455	333.2	12.92	Diisopropyl Ether	2-Pyrrolidone
108872	616455	303.2	31.89	Methylcyclohexane	2-Pyrrolidone
108872	616455	313.2	29.39	Methylcyclohexane	2-Pyrrolidone
108872	616455	323.2	27.29	Methylcyclohexane	2-Pyrrolidone
108872	616455	333.2	25.38	Methylcyclohexane	2-Pyrrolidone
108883	616455	303.2	4	Toluene	2-Pyrrolidone
108883	616455	313.2	4.04	Toluene	2-Pyrrolidone
108883	616455	323.2	4.06	Toluene	2-Pyrrolidone
108883	616455	333.2	4.09	Toluene	2-Pyrrolidone
109660	616455	303.2	31.82	pentane	2-Pyrrolidone
109660	616455	313.2	29.29	pentane	2-Pyrrolidone
109660	616455	323.2	27.44	pentane	2-Pyrrolidone
109660	616455	333.2	25.43	pentane	2-Pyrrolidone
109671	616455	303.2	16.07	1-Pentene	2-Pyrrolidone
109671	616455	313.2	15.29	1-Pentene	2-Pyrrolidone
109671	616455	323.2	14.6	1-Pentene	2-Pyrrolidone
109671	616455	333.2	13.98	1-Pentene	2-Pyrrolidone
110543	616455	303.2	42.56	hexane	2-Pyrrolidone
110543	616455	313.2	38.81	hexane	2-Pyrrolidone
110543	616455	323.2	35.6	hexane	2-Pyrrolidone
110543	616455	333.2	33.11	hexane	2-Pyrrolidone
111659	616455	303.2	73.33	octane	2-Pyrrolidone
111659	616455	313.2	65.83	octane	2-Pyrrolidone
111659	616455	323.2	60.27	octane	2-Pyrrolidone
111659	616455	333.2	54.98	octane	2-Pyrrolidone
111660	616455	303.2	36.57	1-Octene	2-Pyrrolidone
111660	616455	313.2	33.99	1-Octene	2-Pyrrolidone
111660	616455	323.2	31.94	1-Octene	2-Pyrrolidone
111660	616455	333.2	30.13	1-Octene	2-Pyrrolidone
142825	616455	303.2	55.32	heptane	2-Pyrrolidone
142825	616455	313.2	49.82	heptane	2-Pyrrolidone
142825	616455	323.2	45.54	heptane	2-Pyrrolidone
142825	616455	333.2	41.92	heptane	2-Pyrrolidone
287923	616455	303.2	17.18	Cyclopentane	2-Pyrrolidone
287923	616455	313.2	15.99	Cyclopentane	2-Pyrrolidone
287923	616455	323.2	15.1	Cyclopentane	2-Pyrrolidone
287923	616455	333.2	14.11	Cyclopentane	2-Pyrrolidone
592416	616455	303.2	20.25	1-Hexene	2-Pyrrolidone
592416	616455	313.2	19.37	1-Hexene	2-Pyrrolidone
592416	616455	323.2	18.47	1-Hexene	2-Pyrrolidone
592416	616455	333.2	17.73	1-Hexene	2-Pyrrolidone
1634044	616455	303.2	8.24	methyl t-butyl ether	2-Pyrrolidone
1634044	616455	313.2	8.04	methyl t-butyl ether	2-Pyrrolidone
1634044	616455	323.2	7.86	methyl t-butyl ether	2-Pyrrolidone
1634044	616455	333.2	7.66	methyl t-butyl ether	2-Pyrrolidone
64175	629594	293.2	53.4	Ethanol	tetradecane
67561	629594	293.2	74.7	Methanol	tetradecane
71238	629594	293.2	38.9	n-propanol	tetradecane
64175	872504	343.4	0.64	Ethanol	N-methylpyrrolidone
64175	872504	333.2	0.64	Ethanol	N-methylpyrrolidone
64175	872504	323.4	0.66	Ethanol	N-methylpyrrolidone
67561	872504	343.4	0.52	Methanol	N-methylpyrrolidone
67561	872504	333.2	0.52	Methanol	N-methylpyrrolidone
67561	872504	323.4	0.53	Methanol	N-methylpyrrolidone
67630	872504	343.4	0.74	i-propanol	N-methylpyrrolidone
67630	872504	333.2	0.76	i-propanol	N-methylpyrrolidone
67630	872504	323.4	0.75	i-propanol	N-methylpyrrolidone
67641	872504	323.4	1.32	Acetone	N-methylpyrrolidone
67641	872504	333.2	1.29	Acetone	N-methylpyrrolidone
67641	872504	343.4	1.29	Acetone	N-methylpyrrolidone
67663	872504	373.2	0.09	Chloroform	N-methylpyrrolidone
67663	872504	323.2	0.04	Chloroform	N-methylpyrrolidone
71238	872504	354.2	0.3	n-propanol	N-methylpyrrolidone
71432	872504	323.4	1.27	Benzene	N-methylpyrrolidone
71432	872504	333.2	1.23	Benzene	N-methylpyrrolidone
71432	872504	333.3	0.74	Benzene	N-methylpyrrolidone
71432	872504	343.4	1.28	Benzene	N-methylpyrrolidone
71432	872504	354.2	0.83	Benzene	N-methylpyrrolidone
75650	872504	343.4	0.83	t-butanol	N-methylpyrrolidone
75650	872504	333.2	0.8	t-butanol	N-methylpyrrolidone
75650	872504	323.4	0.8	t-butanol	N-methylpyrrolidone
79209	872504	323.4	1.62	Methyl Acetate	N-methylpyrrolidone
79209	872504	333.2	1.59	Methyl Acetate	N-methylpyrrolidone
79209	872504	343.4	1.59	Methyl Acetate	N-methylpyrrolidone
96377	872504	323.4	8.41	Methylcyclopentane	N-methylpyrrolidone
96377	872504	333.2	7.92	Methylcyclopentane	N-methylpyrrolidone
96377	872504	343.4	7.5	Methylcyclopentane	N-methylpyrrolidone
106423	872504	373.2	1.69	P-Xylene	N-methylpyrrolidone
106423	872504	473.2	1.57	P-Xylene	N-methylpyrrolidone
107835	872504	298.2	12.7	2-Methylpentane	N-methylpyrrolidone
107879	872504	323.4	1.67	2-Pentanone	N-methylpyrrolidone
107879	872504	333.2	1.64	2-Pentanone	N-methylpyrrolidone
107879	872504	343.4	1.62	2-Pentanone	N-methylpyrrolidone
108087	872504	298.2	16.11	2,4-Dimethylpentane	N-methylpyrrolidone
108872	872504	323.4	9.67	Methylcyclohexane	N-methylpyrrolidone
108872	872504	333.2	9.14	Methylcyclohexane	N-methylpyrrolidone
108872	872504	343.4	8.64	Methylcyclohexane	N-methylpyrrolidone
108883	872504	323.4	1.66	Toluene	N-methylpyrrolidone
108883	872504	333.2	1.67	Toluene	N-methylpyrrolidone
108883	872504	343.4	1.66	Toluene	N-methylpyrrolidone
108883	872504	363.3	1.08	Toluene	N-methylpyrrolidone
108883	872504	383.4	1.07	Toluene	N-methylpyrrolidone
109604	872504	323.4	2.16	Propyl Acetate	N-methylpyrrolidone
109604	872504	333.2	2.14	Propyl Acetate	N-methylpyrrolidone
109604	872504	343.4	2.12	Propyl Acetate	N-methylpyrrolidone
109660	872504	298.2	9.6	pentane	N-methylpyrrolidone
109660	872504	323.4	11.5	pentane	N-methylpyrrolidone
109660	872504	333.2	10.2	pentane	N-methylpyrrolidone
109660	872504	343.4	9.35	pentane	N-methylpyrrolidone
110543	872504	298.2	13.13	hexane	N-methylpyrrolidone
110543	872504	323.4	13.5	hexane	N-methylpyrrolidone
110543	872504	333.2	12.7	hexane	N-methylpyrrolidone
110543	872504	343.4	11.6	hexane	N-methylpyrrolidone
111659	872504	298.2	21.26	octane	N-methylpyrrolidone
111659	872504	323.4	18.9	octane	N-methylpyrrolidone
111659	872504	333.2	16.8	octane	N-methylpyrrolidone
111659	872504	343.4	16.1	octane	N-methylpyrrolidone
111660	872504	323.4	10.7	1-Octene	N-methylpyrrolidone
111660	872504	333.2	9.87	1-Octene	N-methylpyrrolidone
